household lat long Strain wt90 wt120 wt150 wt180 country
TES1587 -5.08332833333333 38.8495016666667 Sasso 1865.83006993007 1830.72386363636 1857.00909090909 2269.224 Tanzania
TES1591 -5.084285 38.8466466666667 Sasso 1641.13286713287 2069.74193548387 2154.18648648649 2082.42 Tanzania
TES1592 -5.08728166666667 38.8491133333333 Sasso 1714.79487179487 1885.52534562212 2171.96258503401 2624 Tanzania
TES1593 -5.08718833333333 38.8499033333333 Sasso 1489.29191321499 1528.01240694789 1682.99267399267 2039.20512820513 Tanzania
TES1600 -5.08433 38.8506433333333 Sasso 1559.47692307692 1929.44838709677 2009.46756756757 2124.67391304348 Tanzania
TES1601 -5.150795 38.71547 Sasso 3379.5 4064.5 921.663052884615 2046.18431034483 Tanzania
TES1603 -5.15092166666667 38.715345 Sasso 3305.08333333333 3437.58333333333 4264.14912280702 4173.82258064516 Tanzania
TES1604 -5.152665 38.71829 Sasso 3862.78205128205 3675.85897435897 3073.78298611111 5075.61290322581 Tanzania
TES1605 -5.15164 38.7182616666667 Sasso 1948.79166666667 1402 1994.17777777778 2557.28888888889 Tanzania
TES1606 -5.15149 38.7182366666667 Sasso 2974.74358974359 5310.12820512821 3507.6375 4795.27956989247 Tanzania
TES1611 -5.154005 38.722055 Sasso 3450.70394736842 3973.92763157895 4497.15131578947 4076.74137931034 Tanzania
TES1616 -5.15382333333333 38.7188083333333 Sasso 3529.00877192982 4695.06140350877 4366.2265625 4048.64516129032 Tanzania
TES1618 -5.153965 38.72278 Sasso 3516.01754385965 3453.12280701754 2983.52136752137 4461.95848595849 Tanzania
TES1619 -5.15421166666667 38.7224316666667 Sasso 3165.1447368421 3375.01315789474 3057.615625 4074.49367816092 Tanzania
TES1621 -5.15150166666667 38.72133 Sasso 3129.5 5324.5 3483.55078125 5339.7311827957 Tanzania
TES1622 -5.14978 38.7211116666667 Sasso 3088.94230769231 3762.98076923077 4437.01923076923 2261.44379276637 Tanzania
TES1627 -5.15247833333333 38.721975 Sasso 3980.2 3038.2 2512.92692307692 2989.85483870968 Tanzania
TES1631 -5.14348666666667 38.718575 Sasso 3116.00833333333 4326.75833333333 3697.35175438596 4128.96344086022 Tanzania
TES1632 -5.15496 38.7236916666667 Sasso 3220.38461538462 3487.30769230769 2901.01651785714 4677.58709677419 Tanzania
TES1633 -5.15529833333333 38.72351 Sasso 4289.33076923077 3008.48461538462 2266.54947916667 2119.04147465438 Tanzania
TES1640 -5.15328166666667 38.7211766666667 Sasso 3446.24122807018 3502.68859649123 4319.75438596491 4446.03225806452 Tanzania
THL1001 -8.97244333333333 33.3600966666667 Sasso 1245.79901701323 1986.93172022684 2718.08611111111 3159.86944444444 Tanzania
THL1002 -8.95915833333333 33.34255 Sasso 1216.4358662614 2071.86079027356 2927.28571428571 2817.57523809524 Tanzania
THL1003 -8.97526833333333 33.3712883333333 Sasso 1121.94580588494 1932.77321036451 2627.9696969697 1704.33333333333 Tanzania
THL1006 -8.974915 33.3711416666667 Kuroiler 1267.08333333333 1807.27564102564 2819.94230769231 3793.40384615385 Tanzania
THL1007 -8.9587 33.3324533333333 Sasso 1314.88159111933 1896.59296947271 2478.30434782609 2907.24689871131 Tanzania
THL1008 -8.96304333333333 33.3530916666667 Sasso 1056.47439613527 1778.59033816425 2498.37250293772 3185.48178613396 Tanzania
THL1010 -8.961865 33.3413266666667 Kuroiler 1460.03928170595 1683.64197530864 1626.12299465241 1512.37967914438 Tanzania
THL1012 -8.96935333333333 33.3401366666667 Sasso 1269.88267770876 2046.94271911663 2824.0027605245 2870.90360750361 Tanzania
THL1014 -8.9694272 33.1314859 Kuroiler 1424.03645833333 2396.72222222222 2393.60416666667 2044.22916666667 Tanzania
THL1019 -8.97400166666667 33.3417233333333 Kuroiler 1412.26295210166 1897.96676441838 2559.84935064935 3248.83636363636 Tanzania
THL1020 -8.964135 33.34847 Sasso 1204.81950280112 1829.96130952381 2455.1031162465 2427.46568627451 Tanzania
THL1023 -8.967885 33.3575583333333 Sasso 1224.76170212766 1897.33085106383 2569.9 2904.27142857143 Tanzania
THL1025 -8.96282 33.3487066666667 Sasso 1272.93693203461 1766.52728954672 2260.11764705882 2260.51574569222 Tanzania
THL1029 -8.966805 33.3246166666667 Kuroiler 1786.81818181818 2449.19191919192 3119.69696969697 3354.0404040404 Tanzania
THL1030 -8.9392328 33.3698299 Sasso 1268.83130699088 1839.70136778115 2410.57142857143 1693.86813186813 Tanzania
THL1031 -8.966015 33.3262966666667 Sasso 1247.64255319149 1872.12127659574 2496.6 2999.35268817204 Tanzania
THL1034 -8.96481666666667 33.3538483333333 Sasso 974.912442396313 2209.29032258065 2927.43703703704 3193.88148148148 Tanzania
THL1037 -8.97075833333333 33.340075 Sasso 1201.78050889328 1483.30101284585 1768.02177419355 2145.55 Tanzania
THL1038 -8.972645 33.3392 Kuroiler 1412.08333333333 1695.30701754386 2394.52380952381 3114.16666666667 Tanzania
THL1046 -8.92684 33.3253733333333 Kuroiler 1669.38888888889 1846.83333333333 2063.02469135802 2317.96296296296 Tanzania
THL1047 -8.92662166666667 33.3256366666667 Kuroiler 2573.825 2014.775 1665.57407407407 1526.22222222222 Tanzania
THL1054 -8.92676166666667 33.3256 Kuroiler 790.875 2840.125 3956.55555555556 4140.16666666667 Tanzania
THL1057 -8.92668333333333 33.325565 Kuroiler 2257.45161290323 2542.04838709677 3325.04487179487 4677.64102564103 Tanzania
THL1064 -8.926925 33.325625 Kuroiler 1139 2115.66666666667 2528.94444444444 2378.83333333333 Tanzania
THL1076 -8.926975 33.3256833333333 Kuroiler 1244.79493087558 2280.34792626728 2220.51465201465 908.811355311355 Tanzania
THL1081 -8.93639833333333 33.35327 Sasso 2290.56363636364 2184.45538461538 -4896.14814814815 -23798.3703703704 Tanzania
THL1094 -8.94574833333333 33.3553433333333 Kuroiler 2168.48505747126 1993.99254545455 2571.59072727273 3149.18890909091 Tanzania
THL1097 -8.94015333333333 33.3482666666667 Kuroiler 1886.89920424403 2808.76333333333 4442.06333333333 6075.36333333333 Tanzania
THL1104 -8.9361949 33.3410743 Kuroiler 1873.88859416446 2490.78909090909 2751.36363636364 2751.36363636364 Tanzania
THL1116 -8.938205 33.34413 Kuroiler 1906.6976127321 2721.64615384615 4043.49230769231 5365.33846153846 Tanzania
THL1122 -8.94915 33.44275 Sasso 1916.21100164204 660.392712922173 1254.48612612613 -1271.72738738739 Tanzania
THL1273 -9.34362166666667 33.1508 Kuroiler 1394.80769230769 1700.61253561254 2006.41737891738 2312.22222222222 Tanzania
THL1281 -9.424065 33.08307 Sasso 2033.05833333333 2241.07083333333 2183.44583333333 3540.8 Tanzania
THL1282 -9.42564 33.0774283333333 Sasso 1183.62580645161 2052.4 3850.45405405405 3236.53333333333 Tanzania
THL1283 -9.39190833333333 33.0878 Sasso 1709.61 1950.51 2428.35882352941 1722.79166666667 Tanzania
THL1287 -9.47855333333333 33.1815716666667 Sasso 1573.25 1960.75438596491 2203.38596491228 1937.48888888889 Tanzania
THL1288 -9.39234833333333 33.0424216666667 Kuroiler 1173.33333333333 1225.98581560284 1324.70921985816 1423.43262411348 Tanzania
THL1291 -9.42383833333333 33.0782483333333 Sasso 1449.26451612903 2027.2 2957.84864864865 2352.81848184819 Tanzania
THL1295 -9.42250833333333 33.08062 Sasso 1378.73142857143 1797.165 2500.815 2438.234375 Tanzania
THL1297 -9.43689333333333 33.1074216666667 Sasso 1379.24615384615 1850.01538461538 2304.28 3161.33333333333 Tanzania
THL1302 -9.42414333333334 33.0802 Sasso 1790.78947368421 2225 2023.7404162103 1822.48083242059 Tanzania
THL1303 -9.42439333333333 33.0824583333333 Sasso 1430.97142857143 1700.940625 2039.096875 2451.5 Tanzania
THL1304 -9.42564 33.0794966666667 Sasso 1031.13684210526 1302.4 1777.48108108108 1704.38775510204 Tanzania
THL1306 -9.425625 33.0787416666667 Kuroiler 1337.70833333333 2126.23846153846 3375.49846153846 3768.76 Tanzania
THL1310 -9.42297 33.080435 Sasso 1411.37142857143 1513.96875 1953.65625 2248.15625 Tanzania
THL1312 -9.42492166666667 33.0846516666667 Sasso 1196.75 1567.7 1924.7 1705.78 Tanzania
THL1317 -9.42386166666667 33.077335 Sasso 1497.22105263158 1627.8 2232.62432432432 1187.8125 Tanzania
THL1318 -9.39235333333333 33.0424216666667 Sasso 1897.09487179487 2087.78717948718 2663.3 3367.5 Tanzania
THL1319 -9.42813166666667 33.082925 Sasso 1518.73205128205 1670.15512820513 1798.71666666667 2005.15584415584 Tanzania
THL1320 -9.42287666666667 33.08404 Sasso 1798.89583333333 1798.15833333333 2056.40833333333 2733.06666666667 Tanzania
THL1321 -9.07711166666667 34.8062933333333 Sasso 2195.56046511628 2147.90930232558 2012.3 1821.53448275862 Tanzania
THL1323 -9.08048333333333 34.8092833333333 Sasso 1810.46279069767 1635.55581395349 1484.53333333333 1874.68965517241 Tanzania
THL1324 -9.085725 34.8081833333333 Sasso 4245.43255813954 2811.8511627907 2406.46666666667 3179.48275862069 Tanzania
THL1326 -9.07733166666667 34.8095316666667 Kuroiler 1071.51724137931 1275.31034482759 1502.96551724138 1681.51724137931 Tanzania
THL1327 -9.08203166666667 34.81132 Sasso 3137.28372093023 2324.07441860465 1912.26666666667 2482.62068965517 Tanzania
THL1330 -9.085965 34.8124783333333 Kuroiler 1262.75862068966 1378.62068965517 1534.08620689655 1377.6724137931 Tanzania
THL1335 -9.09274 34.80898 Sasso 5602.03322259136 3496.95016611296 2113.80952380952 2312.55172413793 Tanzania
THL1337 -9.093745 34.8105133333333 Sasso 1713.67441860465 1754.48837209302 1827.33333333333 1905 Tanzania
THL1344 -9.07744833333333 34.8094816666667 Kuroiler 1064.48275862069 1242.58620689655 1340.34482758621 1300.31034482759 Tanzania
THL1349 -9.094715 34.812515 Kuroiler 1297.89885057471 1538.28965517241 1666.45517241379 1543.84827586207 Tanzania
THL1359 -9.07761833333333 34.8093833333333 Kuroiler 1151.20689655172 1186.03448275862 1303.41379310345 1419.27586206897 Tanzania
THL1360 -9.06898333333333 34.8121066666667 Sasso 1352.725 1320.475 1429.23333333333 1932.4 Tanzania
THL1401 -8.96546333333333 34.91205 Sasso 1904.54666666667 2718.66666666667 2718.66666666667 2718.66666666667 Tanzania
THL1402 -8.96939333333333 34.913355 Sasso 1967.04886877828 2531.71794871795 2179.83760683761 1827.95726495727 Tanzania
THL1408 -8.96595833333333 34.9044433333333 Sasso 1131.41 1864.42045454545 1586.57954545455 1308.73863636364 Tanzania
THL1410 -8.96496 34.9166683333333 Sasso 1672.24 1939.47107438017 1445.25619834711 951.041322314049 Tanzania
THL1413 -8.97124166666667 34.910705 Sasso 1497.2 2059.60612244898 1635.49727891156 1211.38843537415 Tanzania
THL1415 -8.971715 34.90868 Sasso 1728.01333333333 2143.28787878788 2327.37878787879 2511.4696969697 Tanzania
THL1419 -8.97079333333333 34.9051633333333 Sasso 1810.89565217391 2465.25205229553 3694.44025539678 4923.62845849802 Tanzania
THL1422 -8.97328666666667 34.9127616666667 Sasso 1552.40504201681 2390.58775510204 2705.1387755102 3019.68979591837 Tanzania
THL1430 -8.97476666666667 34.9134866666667 Sasso 1637.31428571429 2075.63265306122 2079.30612244898 2082.97959183673 Tanzania
THL1441 -8.96104833333333 34.8830566666667 Sasso 1736.3125 1171.58653846154 1256.15625 1292.82636363636 Tanzania
THL1442 -8.96215166666667 34.8803383333333 Sasso 1698.4 1517.66923076923 1404.25714285714 1425.00576923077 Tanzania
THL1444 -8.973335 34.8764 Sasso 1683.45454545455 1604.51034482759 1520 1509.23076923077 Tanzania
THL1447 -8.96098 34.8793066666667 Sasso 2601.79365079365 2309.4126984127 2401.88 2569.84848484848 Tanzania
THL1448 -8.972305 34.8770016666667 Sasso 1477.32307692308 1429.74615384615 1446.54285714286 1485.90769230769 Tanzania
THL1452 -8.966075 34.8801583333333 Sasso 1634.2 1470.04615384615 1711.2 1609.175 Tanzania
THL1453 -8.96607333333333 34.8801566666667 Sasso 1766.4 1632.69807692308 1981.25 1967.58653846154 Tanzania
THL1454 -8.98538833333333 34.8733816666667 Sasso 1849.8 1241.26153846154 1400 1631.79245283019 Tanzania
THL1457 -8.96350833333333 34.8786783333333 Sasso 1522.15 1144.05384615385 1293.4 1319.60961538462 Tanzania
THL1458 -8.95906166666667 34.8817366666667 Sasso 1667.90769230769 1310.90769230769 1334.6 1360.62115384615 Tanzania
THL1460 -8.97397666666667 34.87238 Sasso 1115.6 1542.75384615385 1792.2 1710.03076923077 Tanzania
THL1466 -8.979105 34.87519 Sasso 2504.2 1164.74038461538 1454.4 1579.75384615385 Tanzania
THL1468 -8.991725 34.8726816666667 Sasso 1871.58181818182 1153.32307692308 1288.2 1381.91636363636 Tanzania
THL1470 -8.97304833333333 34.8773983333333 Sasso 1488.78461538462 1714.59230769231 1612.8 1607.95384615385 Tanzania
THL1471 -8.98797166666666 34.8684516666667 Sasso 878.323076923077 1272.47692307692 973 1477.076 Tanzania
THL1475 -8.95897166666667 34.8821666666667 Sasso 1319.93846153846 1548.86153846154 1301.89090909091 1561.296 Tanzania
THL1484 -8.88067333333333 34.7119533333333 Sasso 530.08064516129 -688.957142857143 107.614285714286 904.185714285714 Tanzania
THL1491 -8.880615 34.705455 Kuroiler 1699.0375 2075.1625 2451.2875 2827.4125 Tanzania
THL1494 -8.87966833333333 34.7023483333333 Sasso 1225.5 1805.1875 2100.09821428571 2395.00892857143 Tanzania
THL1495 -8.871845 34.7100716666667 Kuroiler 1742.27826086957 2330.5 2993.5 3656.5 Tanzania
THL1498 -8.87740833333333 34.7033083333333 Kuroiler 1684.1 2034.92857142857 2366.64285714286 2698.35714285714 Tanzania
THL1509 -8.88517833333333 34.7121916666667 Kuroiler 1579.52857142857 1959.35405405405 2688.5972972973 3417.84054054054 Tanzania
THL1511 -8.883735 34.7084316666667 Sasso 1521 2184.42708333333 2443.84672619048 2703.26636904762 Tanzania
THL1515 -8.87671 34.7164333333333 Sasso 2253.04241071429 2341.234375 2429.42633928571 2517.61830357143 Tanzania
THL1518 -8.88406666666667 34.71311 Kuroiler 1808.18571428571 2189.27222222222 2632.43888888889 3075.60555555556 Tanzania
THL1520 -8.879615 34.714305 Sasso 1907.52040816327 2198.64285714286 2489.76530612245 2780.88775510204 Tanzania
THL1539 -8.890465 34.68463 Kuroiler 1417.66666666667 1801.36363636364 2599.09090909091 3396.81818181818 Tanzania
THL1545 -8.89014 34.690585 Sasso 1142.29166666667 1237.13541666667 1331.97916666667 1426.82291666667 Tanzania
THL1548 -8.89535833333333 34.7070183333333 Sasso 1532.49193548387 1678.53846153846 1781.14932126697 1783.89819004525 Tanzania
THL1550 -8.8929 34.7092566666667 Sasso 1140.875 1170.40625 1199.9375 1229.46875 Tanzania
THL1554 -8.88059166666667 34.6725783333333 Sasso 1781.25 2624.45416666667 -516.184615384615 -5504.86153846154 Tanzania
THL1555 -8.88064 34.6830833333333 Sasso 1230.09375 1518.03869047619 2782.46825396825 4596.51587301587 Tanzania
THL1557 -8.88065 34.6787116666667 Sasso 1258.671875 1554.4347826087 1657.95897435897 1767.74358974359 Tanzania
THL1559 -8.88882333333333 34.7111933333333 Sasso 1288.87903225806 1555.49 2656.1 4048.1 Tanzania
THL1560 -8.89075166666667 34.7103816666667 Sasso 926.806451612903 1396.98461538462 3522.46153846154 6739.23076923077 Tanzania
THL1567 -8.86751666666667 34.7144883333333 Kuroiler 1064.73461538462 2201.38846153846 3338.04230769231 4474.69615384615 Tanzania
THL1576 -8.86579333333333 34.7150516666667 Kuroiler 1120.0398989899 1500.81481481481 1519.7037037037 1538.59259259259 Tanzania
THL1577 -8.86304 34.722845 Kuroiler 763.897435897436 2811.07692307692 4858.25641025641 6905.4358974359 Tanzania
THL1592 -8.86019333333333 34.728525 Kuroiler 1018.01623376623 1008.09848484848 1002.41666666667 996.734848484848 Tanzania
THL1600 -8.86536 34.7186283333333 Kuroiler 1694.00432900433 1651.66666666667 1397.12121212121 1142.57575757576 Tanzania
TLZ1001 -3.16133833333333 33.4984466666667 Sasso 791.324137931035 806.468965517241 1180.95862068966 1731.40689655172 Tanzania
TLZ1002 -3.16075 33.505145 Sasso 1037.73337438424 1066.95197044335 1220.52586206897 1680.5474137931 Tanzania
TLZ1003 -3.14370166666667 33.5240166666667 Sasso 861.093596059113 854.679802955665 1235.38916256158 1695.84482758621 Tanzania
TLZ1004 -3.15441333333333 33.5049083333333 Kuroiler 1104.57516339869 1323.13888888889 1642.70268199234 2498.41379310345 Tanzania
TLZ1006 -3.15588666666667 33.5043 Sasso 812.379310344828 843.04214559387 1251.40804597701 1786.76724137931 Tanzania
TLZ1007 -3.150235 33.50896 Sasso 775.26091954023 889.524137931034 1353.97413793103 1801.58189655172 Tanzania
TLZ1011 -3.16292 33.5110383333333 Kuroiler 1392.82503770739 1750.52991452991 2271.26666666667 3594.04482758621 Tanzania
TLZ1012 -3.160385 33.5191016666667 Sasso 981.015325670498 998.275862068965 1321.68103448276 1749.69827586207 Tanzania
TLZ1013 -3.15539833333333 33.5211816666667 Kuroiler 1015.11312217195 1181.63461538462 1682.1724137931 2376.54310344828 Tanzania
TLZ1019 -3.16131833333333 33.49837 Sasso 831.348275862069 832.496551724138 1218.54482758621 1685.40689655172 Tanzania
TLZ1020 -3.15243833333333 33.5048366666667 Kuroiler 927.029411764706 1096.22685185185 1626.97318007663 2248.52380952381 Tanzania
TLZ1021 -3.1551 33.5030483333333 Sasso 916.463601532567 906.431034482759 1216.06896551724 1658.63362068966 Tanzania
TLZ1022 -3.16067666666667 33.5161366666667 Sasso 938.215517241379 925.163793103448 1306.16379310345 1738.125 Tanzania
TLZ1028 -3.14981166666667 33.5090866666667 Sasso 923.275862068965 936.568965517241 1230.38793103448 1765.86206896552 Tanzania
TLZ1033 -3.14303166666667 33.5227116666667 Sasso 812.632183908046 823.055172413793 1201.82068965517 1646.28620689655 Tanzania
TLZ1034 -3.14720666666667 33.5081833333333 Kuroiler 1184.36274509804 1415.06944444444 1638.93869731801 2372.36781609195 Tanzania
TLZ1035 -3.14612 33.513475 Kuroiler 1113.53318250377 1262.52314814815 2157.49042145594 3220.98522167488 Tanzania
TLZ1038 -3.15470833333333 33.50334 Sasso 789.442006269593 804.965517241379 1178.36206896552 1687.65086206897 Tanzania
TLZ1081 -3.33359 33.789055 Sasso 1255.33333333333 952.466666666667 1815.9126984127 2146.7962962963 Tanzania
TLZ1082 -3.33544166666667 33.7888833333333 Sasso 1328.875 1334.75 1816.12380952381 2336.98095238095 Tanzania
TLZ1083 -3.33099333333333 33.7835083333333 Kuroiler 496.2 898.2 1300.2 1702.2 Tanzania
TLZ1085 -3.33043 33.7874883333333 Sasso 1261.33333333333 1348.49794238683 1972.52298850575 2742.46551724138 Tanzania
TLZ1093 -3.359215 33.786105 Sasso 1205.33333333333 1341.58333333333 1819.04166666667 2315.29166666667 Tanzania
TLZ1097 -3.33635666666667 33.8001116666667 Sasso 886.555555555555 965.833333333333 1746.4053030303 2365.45833333333 Tanzania
TLZ1098 -3.33404666666667 33.7870766666667 Sasso 1207.63888888889 1346.41975308642 1800.26851851852 2272.21296296296 Tanzania
TLZ1099 -3.354205 33.7805033333333 Sasso 1262.37222222222 1062.23747276688 1766.79831932773 2190.83193277311 Tanzania
TLZ1100 -3.334985 33.7885183333333 Sasso 1323.75 1360.51851851852 1816.62962962963 2272.74074074074 Tanzania
TLZ1104 -3.329875 33.7853233333333 Sasso 1159.66666666667 1326.24712643678 1864.03603603604 2519.44144144144 Tanzania
TLZ1106 -3.35679833333333 33.7863133333333 Sasso 1316 1355.60714285714 1870.53703703704 2459.42592592593 Tanzania
TLZ1109 -3.32701833333333 33.7873333333333 Sasso 1330.41666666667 1334.16666666667 1555.18518518519 1592.22222222222 Tanzania
