household,lat,long,Strain,wt90,wt120,wt150,wt180,sex,country
TLZ1230,-2.61494,33.844675,Sasso,857.692215013902,1102.92761816497,1348.16302131603,1304.89361702128,Female,Tanzania
TLZ1230,-2.61494,33.844675,Sasso,932.453012048193,1255.80240963855,1579.15180722892,1669.14893617021,Male,Tanzania
TLZ1231,-2.615615,33.830425,Sasso,314.588235294118,926.18487394958,1537.78151260504,1960.44278074866,Female,Tanzania
TLZ1231,-2.615615,33.830425,Sasso,243.75,1092.85714285714,1941.96428571429,2277,Male,Tanzania
TLZ1232,-2.61497166666667,33.8467216666667,Sasso,294.545454545455,1025.45454545455,1756.36363636364,2200,Male,Tanzania
TLZ1232,-2.61497166666667,33.8467216666667,Sasso,386.818181818182,853.181818181818,1319.54545454545,1582,Female,Tanzania
TLZ1235,-2.61743833333333,33.8233983333333,Sasso,304.25,938.857142857143,1573.46428571429,1892.01538461538,Female,Tanzania
TLZ1235,-2.61743833333333,33.8233983333333,Sasso,215.625,1167.85714285714,2120.08928571429,2379.43333333333,Male,Tanzania
TLZ1239,-2.60862,33.8487916666667,Kuroiler,1031.61111111111,1019.88596491228,2179.62407407407,3950,Female,Tanzania
TLZ1239,-2.60862,33.8487916666667,Kuroiler,1086.16666666667,1138.02631578947,2200.66666666667,3900,Male,Tanzania
TLZ1241,-2.78158666666667,33.9382416666667,Sasso,1239.7972972973,1619.5,1477.58620689655,1899.65517241379,Male,Tanzania
TLZ1241,-2.78158666666667,33.9382416666667,Sasso,990.970211697766,1311.17573345128,1124.1833030853,1582.56805807623,Female,Tanzania
TLZ1242,-2.77993333333333,33.9377166666667,Sasso,408.871951219512,1354.14634146341,2074.41176470588,2082.87931034483,Male,Tanzania
TLZ1242,-2.77993333333333,33.9377166666667,Sasso,472.757167308515,1094.48053059478,1529.93498452012,1608.26625386997,Female,Tanzania
TLZ1243,-2.78198333333333,33.93775,Kuroiler,1588.39010989011,1909.98351648352,2554.80867346939,-576.25,Male,Tanzania
TLZ1243,-2.78198333333333,33.93775,Kuroiler,1018.89423076923,1628.99038461538,2220.35714285714,1714.85638297872,Female,Tanzania
TLZ1244,-2.77189166666667,33.9522683333333,Sasso,769.655172413793,898.965517241379,1523.62068965517,2176.37931034483,Male,Tanzania
TLZ1244,-2.77189166666667,33.9522683333333,Sasso,631.996370235935,838.620689655172,1166.1887477314,1601.94192377495,Female,Tanzania
TLZ1245,-2.78218666666667,33.9391266666667,Sasso,693.323754789272,867.749042145594,1133.13067150635,1589.24682395644,Female,Tanzania
TLZ1245,-2.78218666666667,33.9391266666667,Sasso,828.448275862069,910.344827586207,1484.16666666667,2052.44252873563,Male,Tanzania
TLZ1246,-2.77523833333333,33.9349733333333,Kuroiler,780.882692307692,1001.67115384615,1403.4375,1739.19452887538,Female,Tanzania
TLZ1246,-2.77523833333333,33.9349733333333,Kuroiler,843.725961538462,1060.79326923077,2103.83928571429,-205.795454545455,Male,Tanzania
TLZ1251,-2.76722166666667,33.93926,Sasso,574.933333333333,1148.29047619048,1677.23333333333,2048.50574712644,Male,Tanzania
TLZ1251,-2.76722166666667,33.93926,Sasso,596.938011695906,945.792648287385,1252.26666666667,1538.55890804598,Female,Tanzania
TLZ1253,-2.77860666666667,33.9369783333333,Kuroiler,1575.76923076923,1886.75824175824,2444.6556122449,-550.625,Male,Tanzania
TLZ1253,-2.77860666666667,33.9369783333333,Kuroiler,1478.73076923077,1659.88461538462,2135.07142857143,1769.27811550152,Female,Tanzania
TLZ1259,-2.761865,33.9287166666667,Sasso,431.185220627326,1170.18681552366,1909.18841041999,1485.85299455535,Female,Tanzania
TLZ1259,-2.761865,33.9287166666667,Sasso,270.787878787879,1601.24242424242,2931.69696969697,1899.02298850575,Male,Tanzania
TLZ1260,-2.75903666666667,33.9273233333333,Kuroiler,1048.03977272727,1784.11931818182,2200.45454545455,1582.85023487151,Female,Tanzania
TLZ1260,-2.75903666666667,33.9273233333333,Kuroiler,1235.9375,1852.8125,2550.55555555556,-374.270833333333,Male,Tanzania
TLZ1264,-2.79533,33.9366166666667,Sasso,679.26497277677,895.689655172414,1398.42959964013,1789.11695906433,Female,Tanzania
TLZ1264,-2.79533,33.9366166666667,Sasso,855.545977011494,938.304597701149,1528.74236874237,2343.93233082707,Male,Tanzania
TLZ1265,-2.7734,33.93717,Sasso,649.677559912854,912.553376906318,1164.95951417004,1447.47784776342,Female,Tanzania
TLZ1265,-2.7734,33.93717,Sasso,732.348148148148,1059.45925925926,1394.39743589744,1972.23563218391,Male,Tanzania
TLZ1266,-2.77446666666667,33.936765,Sasso,706.116152450091,891.506352087114,1879.49671052632,2575.47839506173,Female,Tanzania
TLZ1266,-2.77446666666667,33.936765,Sasso,871.034482758621,933.103448275862,2081.08928571429,3074.98677248677,Male,Tanzania
TLZ1269,-2.78160333333333,33.9339116666667,Sasso,701.206896551724,876.252268602541,1058.99374873967,1467.2030651341,Female,Tanzania
TLZ1269,-2.78160333333333,33.9339116666667,Sasso,837.729885057471,901.522988505747,1437.70114942529,2127.70114942529,Male,Tanzania
TLZ1270,-2.77893666666667,33.9354333333333,Sasso,758.074712643678,892.557471264368,1272.75862068966,1852.24137931034,Male,Tanzania
TLZ1270,-2.77893666666667,33.9354333333333,Sasso,553.529411764706,835.882352941176,1075.04563894523,1407.99261083744,Female,Tanzania
TLZ1272,-2.78849333333333,33.9389033333333,Sasso,548.402903811252,823.629764065336,1265.57518796992,1701.84964726631,Female,Tanzania
TLZ1272,-2.78849333333333,33.9389033333333,Sasso,805.431034482759,881.293103448276,1355.88333333333,1988.11111111111,Male,Tanzania
TLZ1273,-2.76053166666667,33.9268766666667,Sasso,764.626436781609,917.212643678161,1440.08620689655,2094.25862068966,Male,Tanzania
TLZ1273,-2.76053166666667,33.9268766666667,Sasso,552.359346642468,828.130671506352,1104.03912079048,1544.96168582375,Female,Tanzania
TLZ1274,-2.78140166666667,33.9473266666667,Sasso,537.824242424242,1188.91515151515,1840.00606060606,1887.6724137931,Male,Tanzania
TLZ1274,-2.78140166666667,33.9473266666667,Sasso,420.645933014354,942.57006151743,1464.49419002051,1450.37023593466,Female,Tanzania
TLZ1275,-2.780285,33.9391116666667,Sasso,630.842516447368,951.029605263158,1271.21669407895,1530.82950191571,Female,Tanzania
TLZ1275,-2.780285,33.9391116666667,Sasso,565.777777777778,1101.61111111111,1637.44444444444,2074.32183908046,Male,Tanzania
TLZ1276,-2.79219166666667,33.9462616666667,Sasso,774.913793103448,919.741379310345,1573.04195804196,2192.1052631579,Male,Tanzania
TLZ1276,-2.79219166666667,33.9462616666667,Sasso,546.361161524501,825.399274047187,1415.91706539075,1873.91812865497,Female,Tanzania
TLZ1277,-2.77546,33.93643,Kuroiler,800.28021978022,1432.75274725275,1910.64285714286,1720.86524822695,Female,Tanzania
TLZ1277,-2.77546,33.93643,Kuroiler,710.576923076923,1425.96153846154,1884.9362244898,869.691558441559,Male,Tanzania
TLZ1279,-2.78788,33.9271383333333,Kuroiler,321.421130952381,1088.27380952381,1855.12648809524,1701.23860182371,Female,Tanzania
TLZ1281,-2.65454666666667,34.12753,Sasso,599.158333333333,626.240579710145,835.924324324324,1137.08958333333,Female,Tanzania
TLZ1281,-2.65454666666667,34.12753,Sasso,757.833333333333,731.096618357488,1253.89864864865,1773.6875,Male,Tanzania
TLZ1282,-2.69239,34.1214983333333,Sasso,771.555555555555,728.173913043478,1657.10416666667,2498.39814814815,Male,Tanzania
TLZ1282,-2.69239,34.1214983333333,Sasso,632.401315789474,603.045385202136,640.727361111111,992.383024691358,Female,Tanzania
TLZ1283,-2.67703666666667,34.121075,Sasso,588.744827586207,780.434482758621,989.485632183908,1363.26149425287,Female,Tanzania
TLZ1283,-2.67703666666667,34.121075,Sasso,888.905172413793,643.215517241379,1106.68965517241,1821.51724137931,Male,Tanzania
TLZ1284,-2.68075833333333,34.1190216666667,Kuroiler,560.311111111111,721.644444444444,1209.34195402299,1796.8275862069,Male,Tanzania
TLZ1284,-2.68075833333333,34.1190216666667,Kuroiler,495.086206896552,641.258620689655,919.321072796935,1347.99233716475,Female,Tanzania
TLZ1285,-2.66261166666667,34.147945,Kuroiler,589.775862068965,730.077586206897,1211.11206896552,1818.3275862069,Male,Tanzania
TLZ1285,-2.66261166666667,34.147945,Kuroiler,516.28526645768,647.94670846395,912.712643678161,1344.4367816092,Female,Tanzania
TLZ1290,-2.66179166666667,34.12872,Sasso,529.80459770115,653.080459770115,739.410256410256,1110.8,Female,Tanzania
TLZ1290,-2.66179166666667,34.12872,Sasso,601.505747126437,801.850574712644,1700.59829059829,2438.24561403509,Male,Tanzania
TLZ1291,-2.662995,34.1489583333333,Kuroiler,553.999042145594,788.108237547893,1254.72988505747,1898.84782608696,Male,Tanzania
TLZ1291,-2.662995,34.1489583333333,Kuroiler,445.819923371648,661.681992337165,930.758620689655,1417.01449275362,Female,Tanzania
TLZ1294,-2.67863666666667,34.1182466666667,Sasso,633.67816091954,821.034482758621,1413.7962962963,2047.97368421053,Male,Tanzania
TLZ1294,-2.67863666666667,34.1182466666667,Sasso,522.308620689655,704.325862068966,779.828021978022,1126.0477443609,Female,Tanzania
TLZ1295,-2.657505,34.1384566666667,Sasso,639.896551724138,721.189655172414,710.835416666667,1021.98148148148,Female,Tanzania
TLZ1295,-2.657505,34.1384566666667,Sasso,617.992337164751,807.532567049808,1125.25833333333,1661.04320987654,Male,Tanzania
TLZ1296,-2.65978333333333,34.1284316666667,Sasso,523.7738336714,693.292089249493,666.404428904429,968.105263157895,Female,Tanzania
TLZ1296,-2.65978333333333,34.1284316666667,Sasso,626.931034482759,812.793103448276,1257.45299145299,1844.73684210526,Male,Tanzania
TLZ1297,-2.67298666666667,34.1213466666667,Kuroiler,620.022222222222,798.688888888889,1251.30213464696,1818.68472906404,Male,Tanzania
TLZ1297,-2.67298666666667,34.1213466666667,Kuroiler,528.198275862069,695.094827586207,937.119122257053,1371.34482758621,Female,Tanzania
TLZ1298,-2.64453166666667,34.16235,Kuroiler,566.140804597701,705.83908045977,948.245689655172,1434.84051724138,Female,Tanzania
TLZ1298,-2.64453166666667,34.16235,Kuroiler,300.865384615385,640.471264367816,1246.20114942529,1977.8908045977,Male,Tanzania
TLZ1300,-2.676965,34.11809,Sasso,489.752873563218,692.425287356322,778.973443223443,1127.20714285714,Female,Tanzania
TLZ1300,-2.676965,34.11809,Sasso,624.977011494253,813.597701149425,1230.82905982906,1878.75438596491,Male,Tanzania
TLZ1304,-2.67875,34.1293233333333,Sasso,626.563218390805,810.35632183908,2203.45238095238,3524.21875,Male,Tanzania
TLZ1304,-2.67875,34.1293233333333,Sasso,536.017816091954,697.586781609195,781.639455782313,1071.3630952381,Female,Tanzania
TLZ1307,-2.66386666666667,34.143,Sasso,524.376436781609,694.462643678161,907.996551724138,1653.075,Female,Tanzania
TLZ1307,-2.66386666666667,34.143,Sasso,607.655172413793,806.965517241379,1427.64137931034,2140.47777777778,Male,Tanzania
TLZ1309,-2.65928666666667,34.1419933333333,Sasso,618.07881773399,807.093596059113,883.545833333333,1383.60185185185,Male,Tanzania
TLZ1309,-2.65928666666667,34.1419933333333,Sasso,519.331034482759,693.693103448276,911.68875,1296.35555555556,Female,Tanzania
TLZ1310,-2.64443166666667,34.1626083333333,Kuroiler,534.227011494253,791.597701149425,1256.4367816092,1889.52298850575,Male,Tanzania
TLZ1310,-2.64443166666667,34.1626083333333,Kuroiler,461.134482758621,676.203448275862,899.238314176245,1317.85440613027,Female,Tanzania
TLZ1314,-2.62948833333333,34.1148766666667,Sasso,552.266666666667,729.945454545455,999.481818181818,1269.01818181818,Female,Tanzania
TLZ1314,-2.62948833333333,34.1148766666667,Sasso,784.037037037037,724.113594040968,865.454376163873,1006.79515828678,Male,Tanzania
TLZ1315,-2.66005666666667,34.1411983333333,Sasso,524.467816091954,695.536781609195,1015.3117816092,1448.80316091954,Female,Tanzania
TLZ1315,-2.66005666666667,34.1411983333333,Sasso,621.252873563218,801.425287356322,1211.14655172414,1796.40517241379,Male,Tanzania
TLZ1316,-2.65451666666667,34.13872,Sasso,517.297126436782,698.624712643678,1036.70076628352,1494.64329501916,Female,Tanzania
TLZ1316,-2.65451666666667,34.13872,Sasso,620.413793103448,798.991379310345,1209.42600574713,1797.16307471264,Male,Tanzania
TLZ1320,-2.680435,34.1167983333333,Sasso,429.229118773946,798.976245210728,1214.04017094017,1589.7514619883,Female,Tanzania
TLZ1320,-2.680435,34.1167983333333,Sasso,612.590517241379,809.271551724138,1030.61416361416,1545.17794486216,Male,Tanzania
TLZ1321,-2.99417833333333,33.197055,Sasso,823.714285714286,948.061224489796,1125.0306122449,1555.89795918367,Male,Tanzania
TLZ1321,-2.99417833333333,33.197055,Sasso,718.528409090909,874.875,1024.44642857143,1236.67857142857,Female,Tanzania
TLZ1322,-2.99709166666667,33.1917066666667,Sasso,763.7,928.428571428571,957.228571428571,1390.37142857143,Male,Tanzania
TLZ1322,-2.99709166666667,33.1917066666667,Sasso,705.716666666667,806.396825396825,946.087301587302,1363.42857142857,Female,Tanzania
TLZ1323,-2.99832833333333,33.195435,Kuroiler,513.569518716578,469.8934169279,1015.20689655172,1560.52037617555,Female,Tanzania
TLZ1324,-2.98474666666667,33.1824033333333,Kuroiler,866.677631578947,788.190789473684,709.703947368421,631.217105263158,Female,Tanzania
TLZ1329,-2.97408833333333,33.1673366666667,Sasso,824.678571428571,942.214285714286,1142.19642857143,1558.17857142857,Male,Tanzania
TLZ1329,-2.97408833333333,33.1673366666667,Sasso,705.95,879.185714285714,983.178571428571,1214.5,Female,Tanzania
TLZ1332,-2.985325,33.1821766666667,Sasso,750.238095238095,945.897959183673,1121.24489795918,1289.10204081633,Female,Tanzania
TLZ1332,-2.985325,33.1821766666667,Sasso,944.75,1022.97619047619,1219.58333333333,1411.66666666667,Male,Tanzania
TLZ1333,-2.9799,33.17399,Sasso,943.285714285714,1073.4693877551,1196.16326530612,1348.10204081633,Male,Tanzania
TLZ1333,-2.9799,33.17399,Sasso,687.75,949.52380952381,1213.88095238095,1327.97959183673,Female,Tanzania
TLZ1334,-2.98584333333333,33.1829933333333,Kuroiler,370.605564648118,366.257894736842,648.197165991903,930.136437246964,Female,Tanzania
TLZ1338,-2.98562,33.180595,Sasso,712.611111111111,900.619047619048,987.952380952381,1213.98412698413,Female,Tanzania
TLZ1338,-2.98562,33.180595,Sasso,827.144444444444,939.028571428571,946.571428571429,1343.42857142857,Male,Tanzania
TLZ1341,-2.984575,33.1816516666667,Sasso,732.083333333333,921,1099.28571428571,1334.73214285714,Female,Tanzania
TLZ1341,-2.984575,33.1816516666667,Sasso,893,1014.02380952381,1217.95238095238,1547,Male,Tanzania
TLZ1342,-2.98582166666667,33.1838316666667,Sasso,841.333333333333,982.714285714286,1150.78571428571,1462.57142857143,Male,Tanzania
TLZ1342,-2.98582166666667,33.1838316666667,Sasso,743.583333333333,973.771428571428,1039.6,1216.88571428571,Female,Tanzania
TLZ1346,-2.98605166666667,33.1822383333333,Sasso,716.8125,875.357142857143,1028.94642857143,1242.875,Female,Tanzania
TLZ1346,-2.98605166666667,33.1822383333333,Sasso,910.6875,984.642857142857,1132.55357142857,1402.55357142857,Male,Tanzania
TLZ1348,-2.97331,33.17482,Sasso,698.85,866.542857142857,942.185714285714,1195.68571428571,Female,Tanzania
TLZ1348,-2.97331,33.17482,Sasso,803.311111111111,923.771428571428,999.8,1369.22857142857,Male,Tanzania
TLZ1353,-2.97681833333333,33.1860833333333,Sasso,710.785714285714,898.122448979592,1056.26530612245,1284.5306122449,Female,Tanzania
TLZ1353,-2.97681833333333,33.1860833333333,Sasso,848,969.071428571429,1075.30357142857,1531.10714285714,Male,Tanzania
TLZ1354,-2.978055,33.1897,Sasso,742.325,933.535714285714,1064.08928571429,1439.89285714286,Female,Tanzania
TLZ1354,-2.978055,33.1897,Sasso,828.322222222222,995.047619047619,1122.94642857143,1544.28571428571,Male,Tanzania
TLZ1355,-2.97508833333333,33.1850533333333,Kuroiler,1044.18518518519,1179.37037037037,1314.55555555556,1449.74074074074,Female,Tanzania
TLZ1357,-2.981895,33.1798233333333,Sasso,814.111111111111,971.539682539683,1020.92063492063,1306.2380952381,Female,Tanzania
TLZ1357,-2.981895,33.1798233333333,Sasso,903.095238095238,1086.2380952381,1242.05952380952,1548.78571428571,Male,Tanzania
TLZ1358,-2.98485666666667,33.1816133333333,Sasso,922.471590909091,996.696428571429,1152.61607142857,1408.10714285714,Male,Tanzania
TLZ1358,-2.98485666666667,33.1816133333333,Sasso,706.928571428571,952.326530612245,1169.45918367347,1311.95918367347,Female,Tanzania
TLZ1359,-2.97917833333333,33.1733666666667,Sasso,766.888888888889,912.587301587302,1018.61111111111,1311.26984126984,Female,Tanzania
TLZ1359,-2.97917833333333,33.1733666666667,Sasso,912.313636363636,980.442857142857,999.6,1406.74285714286,Male,Tanzania
TLZ1360,-2.98659,33.18383,Sasso,693.916666666667,926.095238095238,1099.45238095238,1489.92857142857,Female,Tanzania
TLZ1360,-2.98659,33.18383,Sasso,792.25,947.035714285714,1073.46428571429,1366.67857142857,Male,Tanzania
TLZ1363,-3.08529,33.1349066666667,Kuroiler,693.030927835052,1014.9,1415.97558139535,1838.26851851852,Female,Tanzania
TLZ1363,-3.08529,33.1349066666667,Kuroiler,496.472222222222,1305,1305,1305,Male,Tanzania
TLZ1366,-3.07876166666667,33.1329466666667,Kuroiler,1815.39655172414,2275.22413793103,2735.05172413793,2890.11111111111,Female,Tanzania
TLZ1370,-3.080365,33.12523,Kuroiler,514.722222222222,1285.33333333333,1285.33333333333,1285.33333333333,Male,Tanzania
TLZ1370,-3.080365,33.12523,Kuroiler,420.716666666667,1014.6,1321.11162790698,1479,Female,Tanzania
TLZ1372,-3.08054333333333,33.133545,Kuroiler,688.762886597938,1508.125,1707.63704318937,1941.30687830688,Female,Tanzania
TLZ1372,-3.08054333333333,33.133545,Kuroiler,547.055555555556,1267.83333333333,1267.83333333333,1267.83333333333,Male,Tanzania
TLZ1377,-3.07746166666667,33.1405033333333,Sasso,1129.39915966387,1768.09663865546,2406.79411764706,3045.49159663866,Female,Tanzania
TLZ1384,-3.07614166666667,33.127715,Kuroiler,441.4,1016,1468.13178294574,1877.9037037037,Female,Tanzania
TLZ1384,-3.07614166666667,33.127715,Kuroiler,491.416666666667,1305,1305,1305,Male,Tanzania
TLZ1395,-3.08618333333333,33.1423483333333,Sasso,264.574468085106,-210.730158730158,111.650793650794,434.031746031746,Male,Tanzania
TLZ1395,-3.08618333333333,33.1423483333333,Sasso,219.574468085106,-516.285714285714,-100.571428571429,315.142857142857,Female,Tanzania
TLZ1398,-3.07970166666667,33.1338616666667,Kuroiler,610.466666666667,1205,1205,1205,Male,Tanzania
TLZ1398,-3.07970166666667,33.1338616666667,Kuroiler,420.268518518519,985.166666666667,1373.05426356589,1793.51851851852,Female,Tanzania
TLZ1399,-3.08809166666667,33.1144083333333,Sasso,680.637596899225,1047.78875968992,1414.93992248062,1782.09108527132,Female,Tanzania
TLZ1401,-2.79837666666667,33.10181,Sasso,831.095760233918,1030.54751461988,1490.68518518519,2387.97058823529,Female,Tanzania
TLZ1402,-2.80173666666667,33.1033133333333,Sasso,914.785714285714,1131.21428571429,1773.875,2257.625,Male,Tanzania
TLZ1402,-2.80173666666667,33.1033133333333,Sasso,646.001157407407,1075.61921296296,1845.01388888889,2281.4068627451,Female,Tanzania
TLZ1403,-2.795575,33.10245,Sasso,890.430555555556,994.347222222222,1544.04166666667,2035.32352941176,Female,Tanzania
TLZ1403,-2.795575,33.10245,Sasso,909.2125,1061.0875,1827.55555555556,2418.66666666667,Male,Tanzania
TLZ1404,-2.80148666666667,33.1045116666667,Kuroiler,626.11010728402,1042.04460756635,1296.09090909091,1519.84615384615,Female,Tanzania
TLZ1404,-2.80148666666667,33.1045116666667,Kuroiler,679.347826086957,1038.04347826087,1490.05555555556,1991.39743589744,Male,Tanzania
